Country,Year,Variable,Value,Unit,Value_low,Value_high,Source,Source_type,Source_tier,Geographic_scope,Convertible_to_tPb,Variable_definition,Notes
France,2023,COLLECT,166959,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2009,COLLECT,234560,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2010,COLLECT,181228,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2011,COLLECT,183027,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2012,COLLECT,182973,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2013,COLLECT,208929,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2014,COLLECT,199067,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2015,COLLECT,213522,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2016,COLLECT,207261,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2017,COLLECT,215953,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2018,COLLECT,200410,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2019,COLLECT,205254,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2020,COLLECT,150943,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2021,COLLECT,201519,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2022,COLLECT,177812,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Germany,2023,COLLECT,185285,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ghana,2024,COLLECT,40000,t LAB/yr,38000,45500,SRI Policy Brief 2024,grey_literature,5,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr or t Pb/yr),"~40,000t ULAB/yr. Convert: × 0.65 ≈ 26k t Pb. Cross-checks install estimate."
Greece,2015,COLLECT,28016,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2016,COLLECT,24584,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2017,COLLECT,23786,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2018,COLLECT,27389,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2019,COLLECT,31820,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2020,COLLECT,21044,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2021,COLLECT,28176,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2022,COLLECT,28348,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Greece,2023,COLLECT,33727,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2009,COLLECT,22660,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2010,COLLECT,21791,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2011,COLLECT,19627,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2012,COLLECT,20549,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2013,COLLECT,17074,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2014,COLLECT,21870,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2015,COLLECT,17443,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2016,COLLECT,16910,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2017,COLLECT,18965,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2018,COLLECT,33652,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2019,COLLECT,27639,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2020,COLLECT,31450,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2021,COLLECT,28404,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2022,COLLECT,29229,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Hungary,2023,COLLECT,27044,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2009,COLLECT,1180,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2010,COLLECT,1244,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2011,COLLECT,997,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2012,COLLECT,1220,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2013,COLLECT,1167,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2014,COLLECT,1112,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2015,COLLECT,1064,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2016,COLLECT,1219,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2017,COLLECT,1538,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2018,COLLECT,1593,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2019,COLLECT,1570,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Iceland,2020,COLLECT,1631,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ireland,2009,COLLECT,8248,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ireland,2010,COLLECT,10287,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ireland,2011,COLLECT,10974,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ireland,2012,COLLECT,9080,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ireland,2013,COLLECT,10504,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Ireland,2023,COLLECT,867,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2009,COLLECT,156554,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2010,COLLECT,176147,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2011,COLLECT,186431,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2012,COLLECT,197906,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2013,COLLECT,221246,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
Italy,2014,COLLECT,118930,t LAB/yr,,,Eurostat env_wasbat Table 3a — Lead-acid batteries input fractions to recycling process,official_stat,1,country,FALSE,Lead-acid batteries entering formal recycling process (tonnes LAB/yr — convert to t Pb using 0.65 factor),Unit: tonnes of lead-acid batteries (NOT t Pb). Convert: value × 0.65 ≈ t Pb (SLI) or × 0.70 (industrial mix). Represents batteries entering recycling process — closest proxy for COLLECT. 
